RGIId,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,Terminus_volume_change_2000_to_2010_gt_per_yr,Terminus_volume_change_2010_to_2020_gt_per_yr,Number_of_children
RGI60-09.00571,101.6972482,78.94401348,0,0.000792817,0.000575074,0.004069023,0.002869119,-0.000751063,-0.001522048,0
RGI60-09.00576,101.285922,78.74971611,0,0.024651134,0.014495362,0.021535731,0.004121092,-0.001114347,-0.002082921,0
RGI60-09.00578,101.0040067,78.93889645,0,0.006005843,0.004886524,0.005031111,0.003468114,-0.002810817,-0.004419044,0
RGI60-09.00583,54.72883601,80.37063323,0,0.002273354,0.002461738,0.000711634,0.000972582,-0.00024233,-0.000539665,0
RGI60-09.00585,52.80812191,80.17359995,0,0.026066345,0.017233992,0.023422664,0.015372639,-0.007331027,-0.012576647,0
RGI60-09.00586,53.56312723,80.21268547,0,0.015831199,0.010892751,0.011123337,0.005041627,-0.00382515,-0.005052302,0
RGI60-09.00588,53.59061792,80.25863243,0,0.199448344,0.115192798,0.094879062,0.058946822,-0.025968099,-0.056507476,0
RGI60-09.00589,53.38177315,80.17213715,0,0.131065869,0.076142602,0.046827188,0.029964105,-0.010076925,-0.014266683,0
RGI60-09.00592,52.94667097,80.33295386,0,0.015235003,0.011844994,0.004320237,0.002835182,-0.001796353,-0.002022874,0
RGI60-09.00596,56.0772228,80.3925405,0,0.017836739,0.012112166,0.005081412,0.002916502,-0.003171308,-0.003096355,0
RGI60-09.00599,55.13413461,80.40889946,0,0.004904055,0.00420678,0.002892403,0.001535419,-0.000727284,-0.002081492,0
RGI60-09.00600,55.25964914,80.39903599,0,0.00259116,0.002245938,0.000231589,0.000332337,-0.000140035,-7.62E-05,0
RGI60-09.00601,55.28025468,80.41581705,0,0.001173048,0.001469884,0.000302006,0.000290378,7.10E-05,-0.000222061,0
RGI60-09.00602,57.44735836,80.16877511,1,0.002853215,0.008995438,0.003242037,0.00237199,-0.00050945,-0.0010078,0
RGI60-09.00603,58.11990041,80.17359858,1,0.001889657,0.005507172,0.000631235,0.000314251,0.000334173,-0.000232776,0
RGI60-09.00607,58.21469817,80.20435942,1,0.029640123,0.028965912,0.016018768,0.011672418,-0.007634744,-0.012079276,2
RGI60-09.00608,57.86376372,80.16683079,1,0.052321005,0.041122216,0.033715689,0.028740602,-0.006800678,-0.004711974,0
RGI60-09.00610,58.35970008,80.29872654,1,0.204762473,0.097195924,0.138196258,0.048970049,-0.024839933,-0.034358896,0
RGI60-09.00611,58.48636476,80.4240388,1,0.112059146,0.064649055,0.1315092,0.046602988,-0.016503406,-0.013486665,0
RGI60-09.00612,54.74145082,80.44913678,0,0.01426687,0.012139285,0.005679361,0.003668977,-0.001914198,-0.003024276,0
RGI60-09.00613,54.74293068,80.40039546,0,0.007167934,0.004715959,0.006767075,0.003279763,-0.002215202,-0.002627392,0
RGI60-09.00614,54.80269779,80.42340676,0,0.008930608,0.008202049,0.002454595,0.001997985,-0.000848278,-0.000840984,0
RGI60-09.00615,54.59627539,80.38276168,0,0.003943465,0.00338839,0.001640328,0.001222803,-0.000633847,-0.000983718,0
RGI60-09.00618,54.48623407,80.40319218,0,0.002892145,0.00337899,0.000290207,0.000766578,-3.07E-05,-6.05E-05,0
RGI60-09.00619,54.50702394,80.41789456,0,0.002359413,0.002232353,0.00093858,0.000960609,-0.000104339,-0.000165739,0
RGI60-09.00621,54.57245826,80.45046161,0,0.004256305,0.004619417,0.001529118,0.001844724,-8.19E-05,-0.000142461,0
RGI60-09.00622,55.01992179,80.48235039,0,0.026844637,0.016850075,0.021710335,0.010618377,-0.005990093,-0.015424796,0
RGI60-09.00624,54.79142694,80.47740012,0,0.009706021,0.009435506,0.003109928,0.00290833,-0.000175896,-0.00051828,0
RGI60-09.00625,54.88122858,80.51650117,0,0.009215129,0.00743656,0.007936535,0.005479819,-0.002708165,-0.006030225,0
RGI60-09.00626,54.27525883,80.49234958,0,0.012478023,0.009976723,0.006299763,0.004121809,-0.003267301,-0.006170287,0
RGI60-09.00627,54.18591769,80.53073371,0,0.038422214,0.028167479,0.012795975,0.007445434,-0.004210396,-0.00748182,0
RGI60-09.00628,54.34264716,80.44516682,0,0.013220672,0.010932881,0.002425033,0.001873692,-0.000870192,-0.000707034,0
RGI60-09.00629,54.41866801,80.47436743,0,0.006683858,0.005353429,0.001139524,0.000960847,-0.000559079,-0.000498372,0
RGI60-09.00630,54.19518215,80.44685576,0,0.019151793,0.013538217,0.014623674,0.008484784,-0.004874802,-0.006741326,0
RGI60-09.00631,53.99788792,80.45324263,0,0.003839242,0.002921959,5.32E-05,0.000436043,-0.000222539,-2.54E-05,0
RGI60-09.00632,53.91462738,80.48004594,0,0.009924967,0.008143325,0.003393226,0.002226901,-0.001567601,-0.001377032,0
RGI60-09.00642,56.25180865,80.73433932,1,0.008364742,0.006973065,0.002666547,0.003858673,-0.003602949,-0.000595823,0
RGI60-09.00643,56.73142433,80.7287624,1,0.00152221,0.001979365,0.000286237,0.000157529,-0.000405181,-6.05E-05,0
RGI60-09.00645,56.72678832,80.61931551,1,0.008715581,0.015411296,0.004723903,0.005124335,-0.000277205,-0.001975479,0
RGI60-09.00646,56.50271284,80.61614627,1,0.019573368,0.011846083,0.012662699,0.004557502,-0.000512539,-0.005562666,0
RGI60-09.00647,56.35651227,80.61759519,1,0.003425753,0.003434355,0.00039004,0.000389696,-0.000192293,-1.71E-05,0
RGI60-09.00648,56.92939038,80.67456043,1,0.030069721,0.030539965,0.016183088,0.012419865,-0.002226155,-0.003722961,0
RGI60-09.00649,55.90482246,80.61438479,1,0.000990044,0.002730346,0.000248249,0.000203191,-0.000104389,-0.000189487,0
RGI60-09.00650,55.77885644,80.67329737,1,0.028774738,0.01697244,0.006387848,0.003319449,-0.00403157,-0.002662709,0
RGI60-09.00651,55.92154698,80.73153104,1,0.032316622,0.023869554,0.00900882,0.006795137,-0.009053684,-0.004014633,0
RGI60-09.00653,47.19344946,80.16373169,0,0.002083787,0.002240797,0.000346127,0.000262217,8.83E-05,-0.00015179,0
RGI60-09.00654,47.89466224,80.2900137,0,0.011394804,0.00969927,0.003404684,0.00258968,-0.000320966,-0.000686019,0
RGI60-09.00655,47.40782031,80.22105555,0,0.068412314,0.049932586,0.018266847,0.010110321,-0.009870193,-0.012680478,0
RGI60-09.00656,48.20261867,80.18824732,0,0.027235041,0.018783797,0.012505482,0.007008773,-0.003239432,-0.007872761,0
RGI60-09.00657,48.52384046,80.50484375,0,0.030789068,0.022095774,0.020962736,0.010863025,-0.001257597,-0.00528691,0
RGI60-09.00658,47.21579816,80.18632109,0,0.011339292,0.008399305,0.003131625,0.002093119,-0.002948619,-0.002894292,0
RGI60-09.00659,46.96974031,80.24477805,0,0.017069254,0.011896171,0.01218823,0.005319227,-0.007954616,-0.00515108,0
RGI60-09.00660,48.42918491,80.1098533,0,0.02304437,0.016673732,0.006112734,0.004445304,-0.003930588,-0.004023144,0
RGI60-09.00661,48.37256974,80.16528408,0,0.006351921,0.004569469,0.001109854,0.000752475,-0.000708844,-0.000475253,0
RGI60-09.00662,48.42435915,80.14849012,0,0.004300558,0.003393706,0.002190026,0.001240769,-0.000731893,-0.00172857,0
RGI60-09.00663,47.73500514,80.24536396,0,0.015130954,0.012989277,0.005032217,0.002990465,-0.001681893,-0.002481612,0
RGI60-09.00664,47.27492343,80.30865116,0,0.075674033,0.053141935,0.032689723,0.018340908,-0.017961372,-0.022734878,0
RGI60-09.00665,47.77914198,80.06105718,0,0.006662762,0.006272128,0.000321999,0.000700711,-0.000488611,9.56E-05,0
RGI60-09.00666,47.795344,80.29362008,0,0.011788963,0.010759932,0.002206998,0.001930639,-0.000157941,-0.000407757,0
RGI60-09.00667,47.31121026,80.18973432,0,0.002941886,0.003017064,0.000303061,0.000434945,-0.000193393,-0.000163933,0
RGI60-09.00668,47.07811695,80.16842014,0,0.001777373,0.001950004,0.000291119,0.000343465,-5.75E-05,-0.0002622,0
RGI60-09.00669,51.46834046,80.73511919,0,0.026824715,0.020978569,0.023744698,0.010372445,-0.001099455,-0.015098929,0
RGI60-09.00670,49.67899207,80.38935076,0,0.0834641,0.058139081,0.057423329,0.033095406,-0.011499258,-0.018696882,0
RGI60-09.00671,49.05644887,80.37063119,0,0.153586037,0.102951078,0.089144237,0.050727624,-0.012730094,-0.023135301,0
RGI60-09.00672,48.54049123,80.31965183,0,0.095925873,0.063809818,0.078027398,0.046234546,-0.013809059,-0.035270024,0
RGI60-09.00673,48.56133305,80.26957203,0,0.01690457,0.013653536,0.008603442,0.004088418,0.000165442,-0.006150536,0
RGI60-09.00674,48.83670209,80.26344822,0,0.045745442,0.037833991,0.012257453,0.013748519,-0.000570058,-0.003194293,0
RGI60-09.00675,48.93439258,80.20429756,0,0.066365397,0.042356845,0.02028094,0.014572331,-0.003426391,-0.003649054,0
RGI60-09.00676,48.90720743,80.16516896,0,0.037546448,0.027307992,0.004921658,0.004806099,-0.002298419,-0.003340901,0
RGI60-09.00677,48.70840129,80.15859357,0,0.008017379,0.005929621,0.001450329,0.001537542,-0.001576044,-0.000839458,0
RGI60-09.00678,48.52214461,80.1889349,0,0.044010132,0.033700085,0.029789447,0.015097116,-0.00678363,-0.020024743,0
RGI60-09.00679,48.15888445,80.12010645,0,0.097232297,0.059124959,0.04462496,0.020368691,-0.01510747,-0.025835176,0
RGI60-09.00680,47.9383471,80.0788047,0,0.051458938,0.040837849,0.009787549,0.006529227,-0.003091594,-0.00236926,0
RGI60-09.00681,47.81709481,80.11355128,0,0.053807429,0.041517101,0.013850496,0.012720379,-0.001566704,-0.005333121,0
RGI60-09.00682,47.98357887,80.15580979,0,0.008313643,0.007336023,0.002681299,0.001946167,-0.000691331,-0.00094552,0
RGI60-09.00683,48.09345088,80.16239109,0,0.015684455,0.01298752,0.004481499,0.003500892,-0.001265031,-0.003512168,0
RGI60-09.00684,48.02276992,80.24123795,0,0.083964362,0.051489138,0.02460586,0.015379498,-0.013615393,-0.010853055,0
RGI60-09.00685,47.59682822,80.2462446,0,0.01358984,0.011819128,0.003581588,0.002344533,-0.001235773,-0.003284956,0
RGI60-09.00686,47.05562368,80.20884239,0,0.04919982,0.033230357,0.017690584,0.010996757,-0.005522365,-0.004666517,0
RGI60-09.00687,46.85458183,80.2682732,0,0.011219966,0.008208036,0.003343265,0.002347956,-0.000639394,-0.002934106,0
RGI60-09.00688,46.92592303,80.32483379,0,0.028459694,0.015443648,0.015107253,0.009142705,-0.004356899,-0.004444052,2
RGI60-09.00690,47.58663589,80.28733224,0,0.033123902,0.026189131,0.016175041,0.00970521,-0.003394498,-0.012922829,0
RGI60-09.00691,48.13931848,80.31824499,0,0.059482351,0.046090652,0.021667471,0.014141682,-0.003585342,-0.005415125,0
RGI60-09.00692,48.31817573,80.40959688,0,0.066419244,0.043533466,0.028807314,0.021792411,-0.002953883,-0.005814447,0
RGI60-09.00693,48.21567496,80.46144566,0,0.040634559,0.026003439,0.013939316,0.013178866,-0.003235566,-0.002078192,0
RGI60-09.00695,48.78400351,80.48128672,0,0.08326686,0.054650375,0.063208422,0.021623941,-0.001419283,-0.006693372,0
RGI60-09.00696,49.29061479,80.55667601,0,0.124463384,0.079287375,0.057274018,0.042683516,-0.007395852,-0.010805949,0
RGI60-09.00697,50.32192,80.53478183,0,0.637293989,0.32644104,0.579595249,0.166927957,-0.066643753,-0.118853559,0
RGI60-09.00698,50.74400895,80.74317803,0,0.03605937,0.022011201,0.025780987,0.012864308,-0.000457033,-0.002480355,0
RGI60-09.00699,51.09211425,80.75256274,0,0.030722178,0.018026949,0.030795711,0.015511173,-0.002025941,-0.01116367,0
RGI60-09.00701,48.29184109,80.66746499,0,0.072050155,0.049445876,0.05250988,0.034568021,-0.017450493,-0.026294787,0
RGI60-09.00702,47.04228378,80.59238121,1,0.072650822,0.057479883,0.033701127,0.022702322,-0.006722172,-0.007794938,2
RGI60-09.00703,46.62349842,80.54410776,1,0.095219382,0.051484728,0.042060588,0.0215213,-0.010401425,-0.004914995,0
RGI60-09.00704,46.42664146,80.50453188,1,0.033989063,0.021294421,0.008364825,0.007183449,-0.003839328,-0.002583748,0
RGI60-09.00705,45.73352549,80.54810591,1,0.024545039,0.02136975,0.015512967,0.010631327,-0.001613885,-0.005749127,0
RGI60-09.00707,45.40388904,80.556306,1,0.043694245,0.027180947,0.025524733,0.013851516,-0.007464546,-0.004204327,0
RGI60-09.00708,45.89412127,80.64616518,1,0.229680079,0.095828316,0.23095249,0.092340367,-0.0352244,-0.03823351,0
RGI60-09.00709,55.23951348,80.83111875,0,0.056103065,0.035815491,0.034361173,0.015511014,-0.012083075,-0.006612309,0
RGI60-09.00710,55.77640306,80.79081492,0,0.007049658,0.005303589,0.00129407,0.001184899,-0.001603383,-0.000992408,0
RGI60-09.00711,55.50241564,80.81535573,0,0.005129277,0.002846169,0.001229853,0.001173752,-0.002251801,-0.001005458,0
RGI60-09.00712,55.86780647,80.78080205,0,0.003529923,0.003241158,0.000112489,0.000313279,-0.000107901,-3.78E-05,0
RGI60-09.00713,55.65132613,80.7943138,0,0.005127107,0.003416403,0.000752023,0.000535248,-0.001708129,-0.000481183,0
RGI60-09.00714,54.81634741,80.83680578,0,0.022456098,0.01470416,0.006299133,0.003125141,-0.003634084,-0.003120945,0
RGI60-09.00715,55.03524042,80.74477578,0,0.01943398,0.011725323,0.013908994,0.007373516,-0.001890049,-0.007505312,0
RGI60-09.00716,55.39887959,80.7499542,0,0.01027392,0.006936507,0.005637179,0.003373792,-0.000377785,-0.004221016,0
RGI60-09.00717,54.53125022,80.79183485,0,0.008771251,0.005853477,0.004706513,0.002204848,-0.000289773,-0.002608491,0
RGI60-09.00718,55.04973511,80.86949102,0,0.013484083,0.009757762,0.000894065,0.000957882,-0.001782842,-0.000145802,0
RGI60-09.00719,55.6049713,80.7623721,0,0.019072914,0.013862967,0.013220098,0.006395662,-0.001063705,-0.008766224,0
RGI60-09.00720,55.19465292,80.748264,0,0.00812479,0.005446168,0.003712721,0.001831273,-0.000736089,-0.002035282,0
RGI60-09.00721,55.02165897,80.72610959,0,0.001836448,0.001705977,0.000383034,0.000276741,0.00012644,-0.000138012,0
RGI60-09.00722,54.84927797,80.73047289,0,0.00405623,0.002810228,0.001518264,0.000879218,-0.000496357,-0.000985891,0
RGI60-09.00723,54.76515147,80.7419431,0,0.004716249,0.003971188,0.004243232,0.002207456,-0.000799576,-0.003342725,0
RGI60-09.00724,54.73272672,80.75893581,0,0.001337646,0.001309914,0.000179826,0.000306232,-0.000171872,-8.82E-05,0
RGI60-09.00725,54.71918158,80.78976731,0,0.02393412,0.016413181,0.021521574,0.011490015,-0.002123158,-0.010050651,0
RGI60-09.00726,54.41503783,80.79069536,0,0.002718209,0.00259857,0.002200629,0.00122223,-0.000177813,-0.001753865,0
RGI60-09.00727,54.24739654,80.79357595,0,0.028905917,0.021021047,0.021482557,0.012795886,-0.004611833,-0.010649767,0
RGI60-09.00730,54.48087697,80.84514005,0,0.018388273,0.011577332,0.004238474,0.003047572,-0.003393135,-0.000518469,0
RGI60-09.00731,54.95248739,80.85612276,0,0.005062109,0.004265212,1.39E-05,0.00031622,-0.000544343,0.000113876,0
RGI60-09.00734,58.89678019,80.80409932,0,0.063845371,0.042428095,0.036190762,0.022940986,-0.009516568,-0.020720337,0
RGI60-09.00735,58.43865409,80.75272324,0,0.10223957,0.058417464,0.051158732,0.028633404,-0.016334951,-0.033173849,0
RGI60-09.00736,58.07751869,80.80998849,0,0.059995534,0.038582424,0.013656539,0.009471704,-0.004916769,-0.004595601,0
RGI60-09.00737,58.32032947,80.84610654,0,0.053929896,0.022718769,0.014138592,0.010145667,-0.007044149,-0.006089489,0
RGI60-09.00738,58.54981885,80.86104203,0,0.005207547,0.005065953,0.001481594,0.001868209,-0.000287,-0.000876828,0
RGI60-09.00739,58.77408606,80.86765524,0,0.006354364,0.006193655,0.003413944,0.002200399,-0.000703314,-0.002811145,0
RGI60-09.00743,62.05055944,80.7217646,1,0.109738109,0.083259984,0.074203203,0.045601452,-0.016839538,-0.026244579,0
RGI60-09.00744,61.47163265,80.51733049,1,0.396442493,0.125318479,0.553599136,0.042565723,-0.039003432,-0.138419261,0
RGI60-09.00746,60.26661782,80.46197739,1,0.153324623,0.050844318,0.10681535,0.012585861,-0.007652071,-0.003472662,0
RGI60-09.00747,59.50296796,80.63474534,1,0.190338574,0.104032577,0.166084629,0.038395899,-0.0171977,-0.011018944,0
RGI60-09.00748,60.70766591,80.79278854,1,0.0012096,0.001939032,0.002005962,0.002758897,-0.000194826,-0.000256388,0
RGI60-09.00750,61.30462227,80.81254382,1,0.14039042,0.056244035,0.157704087,0.016971407,-0.029228958,-0.017765476,0
RGI60-09.00752,50.83207914,80.86016074,0,0.057673954,0.039667915,0.015116526,0.010966606,-0.005475206,-0.003466849,0
RGI60-09.00755,58.26498287,81.07461488,0,0.004651268,0.003938051,0.001492692,0.001373177,-0.000115374,-0.000282533,0
RGI60-09.00759,58.64714194,81.00974192,0,0.031672337,0.021742566,0.018165749,0.011621072,-0.002780374,-0.008740542,0
RGI60-09.00760,58.51008205,80.9503077,0,0.003630789,0.003734051,0.004659528,0.002610105,-0.001588726,-0.003912308,0
RGI60-09.00761,58.40394837,80.94316843,0,0.001187763,0.001336871,0.002017034,0.001871928,-0.000472749,-0.00071469,0
RGI60-09.00762,58.23629415,80.96735464,0,0.004075277,0.003288237,0.000916461,0.001139171,-0.000154221,-0.000743638,0
RGI60-09.00763,58.19054326,80.97769252,0,0.002068321,0.001987676,0.000344892,0.000328257,-3.48E-05,-0.000211446,0
RGI60-09.00764,58.10180168,81.05256887,0,0.027094364,0.022921855,0.010715483,0.008052086,-0.002638617,-0.004553177,0
RGI60-09.00765,57.29282762,80.92848049,0,0.091472203,0.058036898,0.038217096,0.022877471,-0.011483556,-0.014513355,0
RGI60-09.00766,57.37457309,80.86747148,0,0.009749219,0.008739748,0.001127447,0.001355949,-0.000815706,-0.00094291,0
RGI60-09.00767,58.00287507,80.87646031,0,0.003240402,0.003236048,0.000981267,0.000670729,-0.000410482,-0.000893977,0
RGI60-09.00771,57.78323116,80.83409098,0,0.030779682,0.023087243,0.019219346,0.012264076,-0.005465907,-0.009866645,0
RGI60-09.00772,57.92986483,80.866022,0,0.004061529,0.003817796,0.002782137,0.001948307,-0.001159585,-0.00217834,0
RGI60-09.00773,58.09291128,80.88797596,0,0.004412699,0.003988932,0.002011133,0.001307228,-0.000815309,-0.001715586,0
RGI60-09.00774,56.86197776,81.05811817,0,0.043134427,0.03316146,0.015842455,0.014044318,-0.004903042,-0.001550154,0
RGI60-09.00775,57.22501107,81.03501306,0,0.018649244,0.016313774,0.008115252,0.00522361,-0.002343253,-0.003922457,0
RGI60-09.00776,57.53486887,81.0179787,0,0.003818325,0.003084011,0.003481474,0.003112602,-0.000947122,-0.002398654,0
RGI60-09.00777,57.61287303,80.98602911,0,0.045695182,0.03372734,0.01796887,0.010869905,-0.002131124,-0.005116368,0
RGI60-09.00778,57.89457495,80.93660948,0,0.03466834,0.027571408,0.021247393,0.013889228,-0.005607031,-0.009476876,0
RGI60-09.00779,58.14230487,80.92509122,0,0.016870761,0.012732589,0.00197072,0.001706493,-0.000321066,-0.001129689,0
RGI60-09.00780,57.54321644,80.8386993,0,0.009475133,0.007912022,0.002571694,0.002392415,-0.001311419,-0.001805584,0
RGI60-09.00781,57.00659895,80.95344414,0,0.001155287,0.001604011,0.000215516,0.000181372,-0.000126447,-0.000156045,0
RGI60-09.00782,57.00212058,80.97411504,0,0.011763987,0.00757256,0.002502266,0.001560738,-0.002977133,-0.001980024,0
RGI60-09.00783,56.94569406,81.00091313,0,0.020702899,0.014914174,0.005930254,0.003162297,-0.0033804,-0.002553498,0
RGI60-09.00784,56.66171972,81.04229978,0,0.031556015,0.02480828,0.009737325,0.005737406,-0.003836118,-0.006167498,0
RGI60-09.00787,56.77583761,80.78399726,0,0.045154251,0.030367592,0.03453161,0.00977143,-0.011790096,-0.00714616,0
RGI60-09.00788,56.63979073,80.90738241,0,0.012247963,0.0067998,0.002854295,0.001697894,-0.001423998,-0.000598842,0
RGI60-09.00789,56.53925505,80.95018971,0,0.043763363,0.028050989,0.022941506,0.012659669,-0.007462511,-0.011584506,0
RGI60-09.00790,56.56874452,80.80046346,0,0.0109482,0.006793255,0.004094067,0.002321434,-0.003084294,-0.003085219,0
RGI60-09.00791,55.93406807,80.83304841,0,0.003477847,0.002598677,0.000877336,0.000580574,-0.000934196,-0.000852942,0
RGI60-09.00792,56.29199717,80.82667712,0,0.037080611,0.024424787,0.038159052,0.018736449,-0.006451532,-0.016510681,0
RGI60-09.00793,54.71447235,81.08453126,0,0.016818271,0.012221177,0.008756224,0.007983563,-0.002354055,-0.001526972,0
RGI60-09.00795,55.40799123,81.01288823,0,0.12309422,0.074159654,0.03496734,0.020417813,-0.011553328,-0.013737545,0
RGI60-09.00796,55.74735094,80.88383116,0,0.004283073,0.004022937,0.000893834,0.000826158,-0.000323928,-0.000135821,0
RGI60-09.00797,55.62543086,80.90799475,0,0.024718099,0.017057674,0.009108429,0.006026634,-0.00266054,-0.002620516,0
RGI60-09.00798,56.0292448,81.0065012,0,0.071545923,0.047407206,0.031865075,0.017388823,-0.009214877,-0.015764471,0
RGI60-09.00799,56.73728082,80.89955957,0,0.000939764,0.000848222,0.000734283,0.000645433,-0.000184173,-0.000671554,0
RGI60-09.00800,57.32594659,80.833741,0,0.018724729,0.013815545,0.004071077,0.002979981,-0.003315309,-0.002593667,0
RGI60-09.00801,57.64468229,80.77471575,0,0.081713673,0.048444353,0.069853914,0.037535266,-0.021651364,-0.034009229,0
RGI60-09.00802,55.90226889,80.87914026,0,0.042660406,0.027474697,0.016598081,0.009993329,-0.003967905,-0.005423017,0
RGI60-09.00803,54.87300372,80.99776427,0,0.075866462,0.043534528,0.037060211,0.022339982,-0.012945515,-0.0174718,0
RGI60-09.00804,54.57091565,80.99600558,0,0.01232994,0.00924559,0.008639269,0.007357979,-0.001023522,-0.003270991,0
RGI60-09.00805,54.55805884,81.04124716,0,0.007953941,0.004800678,0.00139925,0.001938182,-0.00187645,7.03E-05,0
RGI60-09.00807,64.9459885,80.8555431,1,0.225646845,0.094410226,0.133270165,0.058388623,-0.048919208,-0.076912985,0
RGI60-09.00808,60.66216777,80.92817122,1,0.071242365,0.054485504,0.076918292,0.042624673,-0.04193712,-0.049807607,0
RGI60-09.00809,57.22878351,81.15835407,0,0.010320864,0.007689711,0.005421687,0.002765761,-0.001757588,-0.002258661,0
RGI60-09.00810,57.35149685,81.11094518,0,0.012213808,0.009122322,0.006965841,0.003910568,-0.00184662,-0.006299588,0
RGI60-09.00812,57.79578216,81.15239956,0,0.038534211,0.026666768,0.020139458,0.010222768,-0.003152029,-0.013537764,0
RGI60-09.00813,57.62364435,81.11067587,0,0.020070428,0.015348863,0.010005135,0.005145014,-0.002036707,-0.007839558,0
RGI60-09.00814,57.08428757,81.13748513,0,0.011531527,0.008975727,0.005118256,0.002763666,-0.001003893,-0.003843116,0
RGI60-09.00815,57.51130234,81.19826507,0,0.065517592,0.042584669,0.021798459,0.01187262,-0.007315269,-0.010777079,0
RGI60-09.00818,50.71261822,81.11123368,0,0.111625369,0.053522035,0.009787146,0.039316322,-0.055538837,0.033109121,0
RGI60-09.00820,60.06357436,81.2865798,0,0.10330794,0.068646008,0.046121763,0.026582036,-0.007614257,-0.017412481,0
RGI60-09.00822,56.54667008,81.25093373,0,0.023520082,0.017080924,0.009112945,0.006311891,-0.001528242,-0.001739968,0
RGI60-09.00823,57.20557213,81.34979184,0,0.018421149,0.013665104,0.004839447,0.002558034,-0.003371005,-0.003182699,0
RGI60-09.00824,57.02399279,81.37436383,0,0.010997954,0.009274117,0.003723377,0.003323721,-0.000562465,-0.000565401,0
RGI60-09.00826,56.86488213,81.36276506,0,0.02167836,0.01600963,0.007868348,0.005414689,-0.00384622,-0.002705499,0
RGI60-09.00827,57.41634661,81.31250809,0,0.041553465,0.031102687,0.015048842,0.009080576,-0.003459094,-0.006902552,0
RGI60-09.00829,57.01594307,81.2386521,0,0.133156437,0.087322908,0.085324693,0.046639551,-0.022604034,-0.050574946,0
RGI60-09.00830,56.41934265,81.17950771,0,0.012263359,0.009305309,0.004485951,0.002202574,-0.002357322,-0.002853549,0
RGI60-09.00831,56.2106068,81.21787052,0,0.078747987,0.053083235,0.029765301,0.01566557,-0.011546374,-0.02305328,0
RGI60-09.00834,55.7588563,81.19583417,0,0.012308894,0.010879436,0.003685787,0.002534377,-0.000884563,-0.002454611,0
RGI60-09.00836,55.67730083,81.24385638,0,0.010185085,0.005290095,0.006200432,0.003701402,-0.002405246,-0.003668419,0
RGI60-09.00837,56.0168973,81.28516911,0,0.035610869,0.02546081,0.007280348,0.004774105,-0.001496099,-0.00327606,0
RGI60-09.00838,56.2903013,81.26061151,0,0.021390468,0.016440186,0.006153535,0.003768122,-0.001151106,-0.00274649,0
RGI60-09.00839,56.57461284,81.28471919,0,0.015521984,0.012009972,0.006060979,0.008553429,-0.000822888,-0.002099359,0
RGI60-09.00840,56.54609798,81.33823901,0,0.03801904,0.028328215,0.037018452,0.021838939,-0.004694447,-0.011431301,0
RGI60-09.00841,58.91975274,81.31519032,0,0.062412263,0.048837788,0.056473136,0.033887782,-0.005974436,-0.027417799,0
RGI60-09.00842,59.69732035,79.98198669,0,0.09810518,0.06296191,0.113717146,0.049005506,-0.027417847,-0.047733944,0
RGI60-09.00843,59.13706078,79.97330959,0,0.038380066,0.024297956,0.046038561,0.026741317,-0.006226379,-0.022811824,0
RGI60-09.00844,59.21124166,80.05836875,0,0.031102638,0.021431271,0.025771346,0.026932499,-0.008087823,-0.008464667,0
RGI60-09.00845,57.06815507,81.44910228,0,0.011713016,0.00947183,0.005866996,0.004131233,-0.000630751,-0.003048213,0
RGI60-09.00846,57.04711457,81.50216444,0,0.024916221,0.01680402,0.011572346,0.006173086,-0.003768525,-0.005300319,0
RGI60-09.00847,57.25718533,81.45045155,0,0.017191995,0.01574749,0.001867977,0.001394323,-0.000343278,-0.00167744,0
RGI60-09.00848,57.3964059,81.52563541,0,0.027712713,0.017365526,0.017904583,0.012501462,-0.004476049,-0.008453632,0
RGI60-09.00849,57.92360153,81.4069405,0,0.115268975,0.080225542,0.083610731,0.049655288,-0.011257306,-0.039119968,0
RGI60-09.00850,62.0205976,81.55815578,0,0.15906531,0.105406961,0.080278091,0.047369825,-0.012395062,-0.036644471,0
RGI60-09.00851,58.51334029,81.60433543,0,0.030005886,0.020120261,0.047239165,0.029274263,-0.005774345,-0.02180931,0
RGI60-09.00852,50.1413896,80.13044974,0,0.233119182,0.168627079,0.119716617,0.067216624,-0.030152645,-0.041264137,0
RGI60-09.00853,49.8028283,80.10601342,0,0.085038397,0.055683921,0.01498931,0.009877106,-0.004664336,-0.004385684,0
RGI60-09.00854,49.78579452,80.1888615,0,0.081899887,0.05536504,0.040019503,0.024663582,-0.007177269,-0.014242373,0
RGI60-09.00857,58.09327937,81.77020033,0,0.03482185,0.018861356,0.034884991,0.018406703,-0.001237835,-0.013516546,0
RGI60-09.00858,58.01657895,81.71899273,0,0.004579391,0.004207877,0.002960675,0.001532467,-0.000233915,-0.002821481,0
RGI60-09.00859,58.38207259,81.72203488,0,0.00372746,0.003310094,0.003001034,0.002085627,-0.001693879,-0.002837603,0
RGI60-09.00860,59.02322851,81.76818087,0,0.145690839,0.080406008,0.143915006,0.062360063,-0.027805398,-0.058727302,0
